"stat_month","storeid","store_type","total_sales_qty","total_begin_qty","total_end_qty","avg_inventory_qty","turnover_ratio"
"2024-01-01","54878",社区店,36469.0580,45378.0000,62947.6300,54162.81500000,0.67332279
"2024-01-01","58158",社区店,105440.0200,71141.3200,89608.7000,80375.01000000,1.31185078
"2024-01-01","58700",社区店,15412.9714,25261.9160,34541.6606,29901.78830000,0.51545316
"2024-01-01","58722",社区店,17997.2956,16276.7520,26262.6774,21269.71470000,0.84614654
"2024-01-01","61216",非药品老店,10378.0000,5186.0000,10468.0000,7827.00000000,1.32592308
"2024-01-01","64746",社区店,20478.2640,23333.6280,34394.3640,28863.99600000,0.70947432
"2024-01-01","68602",社区店,14179.6026,17593.3360,21007.7334,19300.53470000,0.73467408
"2024-01-01","74123",社区店,50983.7880,34304.9720,100482.6240,67393.79800000,0.75650563
"2024-01-01","79639",院外店,34257.0066,29476.2374,75267.4052,52371.82130000,0.65411142
"2024-01-01","97356",社区店,47106.8550,42358.3401,61018.7751,51688.55760000,0.91135944
"2024-01-01","97376",院外店,11948.6140,10987.5540,55200.3800,33093.96700000,0.36105112
"2024-01-01","98536",社区店,9183.5200,9043.9400,20707.9200,14875.93000000,0.61734089
"2024-02-01","109760",院外店,23127.4500,41398.3200,39848.4300,40623.37500000,0.56931384
"2024-02-01","128540",院外店,20288.3666,38189.5000,43823.2934,41006.39670000,0.49476101
"2024-02-01","130091",社区店,8582.1334,17704.0000,24715.8666,21209.93330000,0.40462802
"2024-02-01","154849",社区店,37983.0280,51293.7120,78763.7712,65028.74160000,0.58409600
"2024-02-01","163093",社区店,39476.7360,49982.6500,62161.4936,56072.07180000,0.70403562
"2024-02-01","165872",院外店,9772.6662,11473.3450,29060.0388,20266.69190000,0.48220332
"2024-02-01","16864",社区店,15898.0000,27588.7920,27187.7520,27388.27200000,0.58046743
"2024-02-01","16865",社区店,29930.0860,44246.3020,52913.7160,48580.00900000,0.61609881
"2024-02-01","16866",社区店,34937.5390,164721.9626,180546.8972,172634.42990000,0.20237874
"2024-02-01","16867",社区店,18534.2000,20494.6800,27368.0800,23931.38000000,0.77447267
"2024-02-01","16869",院外店,79492.5520,197719.9920,223540.4400,210630.21600000,0.37740336
"2024-02-01","16870",社区店,90049.5960,284037.6416,310462.0656,297249.85360000,0.30294244
"2024-02-01","16874",社区店,11564.7590,12068.7200,14499.3610,13284.04050000,0.87057540
"2024-02-01","16875",社区店,17019.3584,18437.8736,26890.7192,22664.29640000,0.75093257
"2024-02-01","16876",社区店,24535.3952,45333.5408,44948.6566,45141.09870000,0.54352676
"2024-02-01","16877",社区店,29564.2707,38617.3629,34793.6922,36705.52755000,0.80544464
"2024-02-01","16879",社区店,14319.8060,21662.1174,23543.4080,22602.76270000,0.63354228
"2024-02-01","16880",社区店,30204.1734,62139.5630,42056.7936,52098.17830000,0.57975488
"2024-02-01","16881",社区店,23970.2571,22504.0920,23013.4149,22758.75345000,1.05323242
"2024-02-01","16883",院外店,77872.8160,495777.0164,511617.7804,503697.39840000,0.15460237
"2024-02-01","16884",院外店,27586.1160,34154.1480,40225.0320,37189.59000000,0.74176983
"2024-02-01","16885",社区店,33722.7340,53186.3800,72038.0594,62612.21970000,0.53859668
"2024-02-01","16887",社区店,30988.2270,54422.4900,45335.1630,49878.82650000,0.62127016
"2024-02-01","16890",社区店,15954.2568,46469.9154,47863.1312,47166.52330000,0.33825382
"2024-02-01","16892",院外店,4098.0000,2230.7800,4230.9800,3230.88000000,1.26838508
"2024-02-01","16893",社区店,43044.3180,32411.8160,29954.5980,31183.20700000,1.38036854
"2024-02-01","16894",社区店,11492.4120,27679.8246,35947.2126,31813.51860000,0.36124303
"2024-02-01","16895",社区店,6383.4280,11062.0640,13489.4424,12275.75320000,0.52000295
"2024-02-01","16896",社区店,11147.2000,27699.2000,59780.2000,43739.70000000,0.25485314
"2024-02-01","16898",社区店,23893.3580,22477.0360,24789.6780,23633.35700000,1.01100144
"2024-02-01","16899",社区店,44226.1200,47351.8200,69726.5040,58539.16200000,0.75549629
"2024-02-01","16900",社区店,26406.4524,31903.2880,26404.1544,29153.72120000,0.90576610
"2024-02-01","16901",社区店,80191.3000,27208.5980,31343.5580,29276.07800000,2.73914080
"2024-02-01","16902",社区店,26237.6300,37716.8760,35789.2460,36753.06100000,0.71388965
"2024-02-01","16903",社区店,20805.5700,19405.5150,22087.1430,20746.32900000,1.00285549
"2024-02-01","16904",社区店,28445.1010,48868.1678,45175.8668,47022.01730000,0.60493153
"2024-02-01","16906",社区店,13233.9440,19126.9920,28343.1980,23735.09500000,0.55756861
"2024-02-01","16907",社区店,49518.9100,41443.4124,39810.8470,40627.12970000,1.21886311
"2024-02-01","16908",社区店,44058.0460,32772.5760,38468.5300,35620.55300000,1.23687147
"2024-02-01","16910",社区店,40862.8732,47686.0560,46680.6716,47183.36380000,0.86604408
"2024-02-01","16911",社区店,25026.7890,42744.0540,46395.1650,44569.60950000,0.56152138
"2024-02-01","16913",社区店,114307.9500,118999.4400,70255.5900,94627.51500000,1.20797793
"2024-02-01","16914",社区店,19340.3440,31083.2480,31378.1040,31230.67600000,0.61927394
"2024-02-01","16917",社区店,10886.3800,13073.9200,17304.5400,15189.23000000,0.71671704
"2024-02-01","16918",社区店,15463.9360,41630.1940,36875.7780,39252.98600000,0.39395565
"2024-02-01","16919",社区店,11069.4640,16380.8580,18563.0280,17471.94300000,0.63355655
"2024-02-01","16920",社区店,38870.4114,23527.9038,10887.0261,17207.46495000,2.25892724
"2024-02-01","16921",社区店,16124.2200,48017.0000,47546.5800,47781.79000000,0.33745533
"2024-02-01","16922",社区店,21870.9200,38313.7600,79257.6600,58785.71000000,0.37204483
"2024-02-01","16924",社区店,37933.9520,47384.7928,45050.5408,46217.66680000,0.82076735
"2024-02-01","16928",社区店,8008.4320,41368.9600,39552.7680,40460.86400000,0.19793032
"2024-02-01","16930",社区店,107660.6000,156348.0000,168279.8000,162313.90000000,0.66328638
"2024-02-01","16933",院外店,35637.6058,36440.1706,31455.2970,33947.73380000,1.04977863
"2024-02-01","170559",社区店,10858.0520,14464.5686,18996.6166,16730.59260000,0.64899386
"2024-02-01","175268",院外店,4186.6666,14146.6668,16446.0000,15296.33340000,0.27370393
"2024-02-01","176166",院外店,7919.9932,22163.9380,22303.3448,22233.64140000,0.35621664
"2024-02-01","177278",院外店,11984.0000,19494.0000,22132.0000,20813.00000000,0.57579397
"2024-02-01","178668",社区店,6681.0814,13938.3740,16288.9226,15113.64830000,0.44205616
"2024-02-01","179249",社区店,12986.0620,20851.2600,21809.3180,21330.28900000,0.60880853
"2024-02-01","181624",社区店,11817.4852,40096.8780,47169.1700,43633.02400000,0.27083809
"2024-02-01","182399",社区店,10088.4340,15975.4000,13919.1174,14947.25870000,0.67493539
"2024-02-01","182985",社区店,5144.0000,10620.0000,12504.0000,11562.00000000,0.44490572
"2024-02-01","183039",社区店,17795.5740,31873.7400,34994.1660,33433.95300000,0.53226054
"2024-02-01","184054",社区店,20880.3600,28905.9402,36214.7802,32560.36020000,0.64128160
"2024-02-01","189606",社区店,7861.3294,13911.3734,17672.1782,15791.77580000,0.49781161
"2024-02-01","190106",院外店,8970.0000,12016.0000,26884.0498,19450.02490000,0.46118192
"2024-02-01","190375",社区店,16981.0260,37089.7398,38521.2288,37805.48430000,0.44916832
"2024-02-01","191398",社区店,13397.1894,17644.0520,20614.7958,19129.42390000,0.70034463
"2024-02-01","192925",社区店,37227.5680,38784.3340,42780.7660,40782.55000000,0.91283080
"2024-02-01","193138",社区店,4786.7500,8765.0400,12788.1800,10776.61000000,0.44417957
"2024-02-01","193416",社区店,10865.4020,12959.5100,19715.7480,16337.62900000,0.66505378
"2024-02-01","198166",院外店,6268.0800,10212.4800,11608.4000,10910.44000000,0.57450295
"2024-02-01","198757",院外店,12507.1260,21485.8700,40859.1400,31172.50500000,0.40122300
"2024-02-01","199489",院外店,1233.0100,1874.7400,2020.7300,1947.73500000,0.63304813
"2024-02-01","199507",社区店,21422.0000,16600.0000,52508.0000,34554.00000000,0.61995716
"2024-02-01","201010",社区店,7055.4200,13001.9200,18967.7840,15984.85200000,0.44138162
"2024-02-01","201113",社区店,37005.6140,55974.5360,46296.9000,51135.71800000,0.72367447
"2024-02-01","202020",社区店,81495.0000,68082.0000,53541.0000,60811.50000000,1.34012481
"2024-02-01","206516",社区店,26172.0280,41717.5120,52252.1840,46984.84800000,0.55703123
"2024-02-01","206688",社区店,4849.2400,7443.3240,15757.4440,11600.38400000,0.41802409
"2024-02-01","206718",社区店,1968.0000,2503.6740,3676.3540,3090.01400000,0.63689031
"2024-02-01","207313",社区店,11126.0520,16537.0240,41866.9720,29201.99800000,0.38100310
"2024-02-01","207321",社区店,5306.4040,12842.0000,15951.4400,14396.72000000,0.36858423
"2024-02-01","208556",社区店,24408.5000,32170.0000,56139.5000,44154.75000000,0.55279443
"2024-02-01","208696",社区店,13885.3472,50305.9734,68869.0076,59587.49050000,0.23302453
"2024-02-01","209415",社区店,4437.6666,11702.0000,20607.5334,16154.76670000,0.27469704
"2024-02-01","212947",社区店,6789.0360,19998.5400,26133.5040,23066.02200000,0.29433059
"2024-02-01","213054",社区店,23360.1554,39549.9040,42635.1886,41092.54630000,0.56847670
"2024-02-01","214264",社区店,5098.6000,12792.6000,16998.0000,14895.30000000,0.34229589
"2024-02-01","214796",社区店,17299.3900,24643.3080,29513.3580,27078.33300000,0.63886465
"2024-02-01","215221",社区店,5822.1466,9537.4400,13847.0934,11692.26670000,0.49794849
"2024-02-01","215565",院外店,8698.5000,13535.5000,16072.5000,14804.00000000,0.58757768
"2024-02-01","216368",社区店,4758.2800,10585.3000,21383.0200,15984.16000000,0.29768721
"2024-02-01","216723",院外店,15718.3473,32677.3464,35317.6989,33997.52265000,0.46233801
"2024-02-01","217229",社区店,10732.0000,22380.0000,50740.0000,36560.00000000,0.29354485
"2024-02-01","217274",社区店,3831.0000,5262.0000,8520.0000,6891.00000000,0.55594253
"2024-02-01","219343",社区店,33006.0106,45346.1334,68130.1678,56738.15060000,0.58172517
"2024-02-01","32797",院外店,17307.4480,17477.0054,13596.0574,15536.53140000,1.11398403
"2024-02-01","32821",院外店,26732.0920,34938.8394,42340.8074,38639.82340000,0.69182748
"2024-02-01","38696",社区店,17421.0990,34434.4796,39978.5186,37206.49910000,0.46822731
"2024-02-01","40505",社区店,37078.5300,43535.1080,50154.1402,46844.62410000,0.79152156
"2024-02-01","54878",社区店,20242.0000,40969.9500,43137.9500,42053.95000000,0.48133409
"2024-02-01","58158",社区店,57682.2880,72530.7600,66455.4120,69493.08600000,0.83004355
"2024-02-01","58700",社区店,11280.9546,24599.6606,25428.7060,25014.18330000,0.45098232
"2024-02-01","58722",社区店,13339.0174,17889.5574,26156.5400,22023.04870000,0.60568441
"2024-02-01","61216",非药品老店,13942.0000,10308.0000,7042.0000,8675.00000000,1.60714697
"2024-02-01","64746",社区店,14362.8765,23277.2640,56617.3875,39947.32575000,0.35954538
"2024-02-01","68602",社区店,9351.0400,12987.8000,32688.5000,22838.15000000,0.40944822
"2024-02-01","74123",社区店,45855.4920,85842.6240,100310.5320,93076.57800000,0.49266413
"2024-02-01","79639",院外店,25328.1634,62628.8428,63667.6794,63148.26110000,0.40109043
"2024-02-01","97356",社区店,37191.5121,45515.0601,66851.2500,56183.15505000,0.66196909
"2024-02-01","97376",院外店,9672.3040,10542.3800,15838.8440,13190.61200000,0.73327181
"2024-02-01","98536",社区店,6028.5000,13384.0000,14106.0000,13745.00000000,0.43859585
"2024-03-01","109760",院外店,18122.8110,31503.0300,42579.7590,37041.39450000,0.48925833
"2024-03-01","128540",院外店,25346.1000,35976.4934,40367.0334,38171.76340000,0.66400128
"2024-03-01","130091",社区店,11083.0000,19264.0000,26000.0000,22632.00000000,0.48970484
"2024-03-01","154849",社区店,56698.5520,72420.0800,150041.4680,111230.77400000,0.50973799
"2024-03-01","163093",社区店,58283.6826,55719.4936,65646.7110,60683.10230000,0.96045983
"2024-03-01","165872",院外店,11371.6526,11552.6788,12985.1196,12268.89920000,0.92686820
"2024-03-01","16864",社区店,27734.0400,23817.7520,21421.1120,22619.43200000,1.22611566
"2024-03-01","16865",社区店,35760.2520,47990.2800,58947.2200,53468.75000000,0.66880658
"2024-03-01","16866",社区店,43980.0182,165659.5504,189027.6162,177343.58330000,0.24799328
"2024-03-01","16867",社区店,19432.1600,19526.0800,18921.0904,19223.58520000,1.01084994
"2024-03-01","16869",院外店,83907.6000,211155.8000,233655.8800,222405.84000000,0.37727246
"2024-03-01","16870",社区店,145932.5834,79451.6656,99844.7768,89648.22120000,1.62783579
"2024-03-01","16874",社区店,12977.3914,10733.3610,34006.6152,22369.98810000,0.58012509
"2024-03-01","16875",社区店,19695.8740,22760.3940,105340.9200,64050.65700000,0.30750463
"2024-03-01","16876",社区店,30247.0300,41933.6322,39616.3130,40774.97260000,0.74180380
"2024-03-01","16877",社区店,33348.6699,31149.7800,44598.8301,37874.30505000,0.88050909
"2024-03-01","16879",社区店,18831.4400,19087.0474,43602.1674,31344.60740000,0.60078723
"2024-03-01","16880",社区店,38352.1056,39169.3696,61855.6360,50512.50280000,0.75925965
"2024-03-01","16881",社区店,22925.2440,20064.4149,31886.6310,25975.52295000,0.88257102
"2024-03-01","16883",院外店,95228.3640,506377.7804,528902.9364,517640.35840000,0.18396626
"2024-03-01","16884",院外店,33801.6234,36280.0320,50391.4824,43335.75720000,0.77999383
"2024-03-01","16885",社区店,58547.4986,62629.0594,42883.9752,52756.51730000,1.10976807
"2024-03-01","16887",社区店,39038.6019,40193.1630,56721.1812,48457.17210000,0.80563103
"2024-03-01","16890",社区店,17401.8062,43478.0598,68711.3316,56094.69570000,0.31022195
"2024-03-01","16892",院外店,7450.0000,2789.9800,35203.9200,18996.95000000,0.39216821
"2024-03-01","16893",社区店,73829.2360,28261.5980,70460.1580,49360.87800000,1.49570345
"2024-03-01","16894",社区店,10805.2190,30724.2926,33896.4736,32310.38310000,0.33441940
"2024-03-01","16895",社区店,8487.0212,8648.7960,10738.6292,9693.71260000,0.87551813
"2024-03-01","16896",社区店,17166.0000,21326.2000,22588.2000,21957.20000000,0.78179367
"2024-03-01","16898",社区店,49697.4940,20586.0780,52833.9840,36710.03100000,1.35378512
"2024-03-01","16899",社区店,52972.3500,39961.8000,79791.1200,59876.46000000,0.88469408
"2024-03-01","16900",社区店,22836.1060,22869.4584,78808.8524,50839.15540000,0.44918342
"2024-03-01","16901",社区店,74678.1520,26677.5580,86806.1700,56741.86400000,1.31610325
"2024-03-01","16902",社区店,32312.0000,32956.0000,166944.4000,99950.20000000,0.32328099
"2024-03-01","16903",社区店,25567.2579,18283.1430,31031.8269,24657.48495000,1.03689642
"2024-03-01","16904",社区店,28590.2522,41269.8668,85474.7906,63372.32870000,0.45114725
"2024-03-01","16906",社区店,17508.9000,21392.9780,50489.5180,35941.24800000,0.48715336
"2024-03-01","16907",社区店,46346.0100,36533.2018,36316.8320,36425.01690000,1.27236756
"2024-03-01","16908",社区店,55551.3000,35532.5300,38532.1900,37032.36000000,1.50007452
"2024-03-01","16910",社区店,39350.1000,40913.7636,85993.0436,63453.40360000,0.62014167
"2024-03-01","16911",社区店,30780.3840,41748.1650,70376.6310,56062.39800000,0.54903794
"2024-03-01","16913",社区店,85405.1040,60977.4000,44918.4960,52947.94800000,1.61300120
"2024-03-01","16914",社区店,32541.6360,28198.3040,39908.2680,34053.28600000,0.95560927
"2024-03-01","16917",社区店,13950.2000,13584.0000,54372.6600,33978.33000000,0.41056167
"2024-03-01","16918",社区店,16741.9740,32715.3780,29636.0440,31175.71100000,0.53701979
"2024-03-01","16919",社区店,19622.6500,14417.6860,52991.2160,33704.45100000,0.58219758
"2024-03-01","16920",社区店,53610.2901,7193.6451,17954.5254,12574.08525000,4.26355389
"2024-03-01","16921",社区店,17683.8360,42236.9200,73914.0840,58075.50200000,0.30449734
"2024-03-01","16922",社区店,27336.7000,72412.4400,80175.4800,76293.96000000,0.35830752
"2024-03-01","16924",社区店,44680.1040,40863.6094,47287.6554,44075.63240000,1.01371441
"2024-03-01","16928",社区店,11499.8680,37787.2680,42743.6000,40265.43400000,0.28560149
"2024-03-01","16930",社区店,138121.8000,161591.8000,164962.0000,163276.90000000,0.84593595
"2024-03-01","16933",院外店,43722.3854,27967.5214,31917.0360,29942.27870000,1.46022237
"2024-03-01","170559",社区店,14689.4262,17202.6166,18557.3784,17879.99750000,0.82155639
"2024-03-01","175268",院外店,6231.0000,13952.0000,16525.0000,15238.50000000,0.40889851
"2024-03-01","176166",院外店,12583.1764,19572.7940,42408.0046,30990.39930000,0.40603466
"2024-03-01","177278",院外店,15664.0000,17610.0000,110772.0000,64191.00000000,0.24402174
"2024-03-01","178668",社区店,10517.3466,13529.6026,21326.9790,17428.29080000,0.60346402
"2024-03-01","179249",社区店,16454.9120,18471.3180,41865.9840,30168.65100000,0.54543081
"2024-03-01","181624",社区店,9413.1240,29831.1700,38618.0460,34224.60800000,0.27503964
"2024-03-01","182399",社区店,9206.7920,10313.0000,34826.0340,22569.51700000,0.40793039
"2024-03-01","182985",社区店,5872.0000,8488.0000,13848.0000,11168.00000000,0.52578796
"2024-03-01","183039",社区店,29816.5410,31268.1960,95770.7550,63519.47550000,0.46940785
"2024-03-01","184054",社区店,28031.1579,33625.7802,47132.2380,40379.00910000,0.69420123
"2024-03-01","189606",社区店,11174.5882,12838.1834,93240.8416,53039.51250000,0.21068421
"2024-03-01","190106",院外店,8908.0000,19734.0000,49712.0000,34723.00000000,0.25654465
"2024-03-01","190375",社区店,42648.2805,32142.7188,72280.3002,52211.50950000,0.81683676
"2024-03-01","191398",社区店,16245.6086,18157.2666,24643.7780,21400.52230000,0.75912206
"2024-03-01","192925",社区店,41667.2434,39125.7660,43399.0800,41262.42300000,1.00981087
"2024-03-01","193138",社区店,6589.5860,10231.9800,18165.3060,14198.64300000,0.46409970
"2024-03-01","193416",社区店,16384.3878,15451.7480,29018.7162,22235.23210000,0.73686605
"2024-03-01","198166",院外店,7874.0000,8060.0000,12060.0000,10060.00000000,0.78270377
"2024-03-01","198757",院外店,16390.4460,37775.1400,56430.6940,47102.91700000,0.34797093
"2024-03-01","199489",院外店,1520.4300,1800.7300,11888.5100,6844.62000000,0.22213504
"2024-03-01","199507",社区店,39606.6000,14200.0000,22090.0000,18145.00000000,2.18278313
"2024-03-01","201010",社区店,13290.1806,16281.4000,29630.2594,22955.82970000,0.57894577
"2024-03-01","201113",社区店,52952.0206,35555.9000,36925.5060,36240.70300000,1.46112012
"2024-03-01","202020",社区店,80742.0000,51321.0000,57591.0000,54456.00000000,1.48270163
"2024-03-01","206516",社区店,39918.1760,40558.1840,50184.3480,45371.26600000,0.87981181
"2024-03-01","206688",社区店,6717.7040,12633.4440,18015.6200,15324.53200000,0.43836275
"2024-03-01","206718",社区店,2809.7840,2578.3540,8777.9300,5678.14200000,0.49484215
"2024-03-01","207313",社区店,14813.9440,35282.9720,54363.0280,44823.00000000,0.33049871
"2024-03-01","207321",社区店,5886.2000,11406.0000,18480.0000,14943.00000000,0.39391019
"2024-03-01","208556",社区店,34498.0000,36012.0000,42654.0000,39333.00000000,0.87707522
"2024-03-01","208696",社区店,14519.4416,47692.1482,58240.4626,52966.30540000,0.27412600
"2024-03-01","209415",社区店,4400.7500,9203.9334,15385.9834,12294.95840000,0.35793126
"2024-03-01","212947",社区店,9472.0530,15237.5040,27760.0110,21498.75750000,0.44058606
"2024-03-01","213054",社区店,34952.0120,37771.2666,46670.2146,42220.74060000,0.82783986
"2024-03-01","214264",社区店,4940.0240,12518.0000,15474.2400,13996.12000000,0.35295667
"2024-03-01","214796",社区店,19015.0760,26302.5580,57382.5820,41842.57000000,0.45444330
"2024-03-01","215221",社区店,8111.0080,11875.3600,21364.4240,16619.89200000,0.48803012
"2024-03-01","215565",院外店,8008.2400,10720.5000,14164.8400,12442.67000000,0.64361105
"2024-03-01","216368",社区店,8096.8800,16655.6600,29296.7800,22976.22000000,0.35240261
"2024-03-01","216723",院外店,18383.0412,26491.1289,59633.9877,43062.55830000,0.42689152
"2024-03-01","217229",社区店,10010.1332,27548.0000,43300.6000,35424.30000000,0.28257815
"2024-03-01","217274",社区店,3813.0000,4452.0000,12165.0000,8308.50000000,0.45892760
"2024-03-01","218186",社区店,1604.0000,0.0000,35518.0000,17759.00000000,0.09032040
"2024-03-01","219343",社区店,29993.6480,61690.1334,71116.9114,66403.52240000,0.45168760
"2024-03-01","219390",社区店,2626.6200,0.0000,33755.8200,16877.91000000,0.15562471
"2024-03-01","220801",社区店,57.5556,0.0000,16484.8000,8242.40000000,0.00698286
"2024-03-01","220802",社区店,234.0000,0.0000,71204.5000,35602.25000000,0.00657261
"2024-03-01","222473",院外店,1430.2800,0.0000,24815.1900,12407.59500000,0.11527455
"2024-03-01","32797",院外店,10233.6200,9434.3334,19028.4622,14231.39780000,0.71908748
"2024-03-01","32821",院外店,31486.3240,29863.0874,34626.7634,32244.92540000,0.97647377
"2024-03-01","38696",社区店,19721.3426,32724.5086,50925.2680,41824.88830000,0.47152170
"2024-03-01","40505",社区店,41220.1340,44986.7180,49795.3812,47391.04960000,0.86978731
"2024-03-01","54878",社区店,26706.0200,34955.9500,39090.1100,37023.03000000,0.72133534
"2024-03-01","58158",社区店,168030.1628,63603.3720,96180.7504,79892.06120000,2.10321476
"2024-03-01","58700",社区店,15724.2040,19994.7060,32177.1020,26085.90400000,0.60278547
"2024-03-01","58722",社区店,14237.5654,16935.2000,24146.1546,20540.67730000,0.69314001
"2024-03-01","61216",非药品老店,12156.0000,6862.0000,7008.0000,6935.00000000,1.75284787
"2024-03-01","64746",社区店,15914.2560,51511.1475,61464.6006,56487.87405000,0.28172871
"2024-03-01","68602",社区店,10202.2000,29909.5000,36764.9000,33337.20000000,0.30603050
"2024-03-01","74123",社区店,37315.9640,34926.5320,42348.1680,38637.35000000,0.96580029
"2024-03-01","79639",院外店,36392.7780,59178.9034,69869.7954,64524.34940000,0.56401619
"2024-03-01","97356",社区店,52135.1799,63272.2500,101728.8201,82500.53505000,0.63193747
"2024-03-01","97376",院外店,11537.5200,11797.3000,13963.1000,12880.20000000,0.89575627
"2024-03-01","98536",社区店,8079.5000,10968.0000,20142.3000,15555.15000000,0.51940997
"2024-04-01","109760",院外店,30688.8060,36528.7590,162065.4897,99297.12435000,0.30906037
"2024-04-01","128540",院外店,29862.5334,34987.0334,42720.5000,38853.76670000,0.76858785
"2024-04-01","130091",社区店,15352.0000,21166.0000,26060.8000,23613.40000000,0.65013932
"2024-04-01","154849",社区店,48181.2400,85597.4680,102127.8600,93862.66400000,0.51331634
"2024-04-01","163093",社区店,53831.8000,52099.8334,96197.4334,74148.63340000,0.72599854
"2024-04-01","165872",院外店,13263.0660,11275.6796,32146.6136,21711.14660000,0.61088740
"2024-04-01","16864",社区店,30908.8084,24256.1920,12225.6080,18240.90000000,1.69447825
"2024-04-01","16865",社区店,43341.1430,53349.6200,53172.1608,53260.89040000,0.81375175
"2024-04-01","16866",社区店,51611.4930,180213.4468,175938.5686,178076.00770000,0.28982844
"2024-04-01","16867",社区店,17792.8400,14893.9200,22232.0800,18563.00000000,0.95851101
"2024-04-01","16869",院外店,88161.7200,222535.8800,218418.8000,220477.34000000,0.39986748
"2024-04-01","16870",社区店,150579.0344,92671.4768,193585.2854,143128.38110000,1.05205573
"2024-04-01","16874",社区店,14199.4160,12199.7532,19535.0348,15867.39400000,0.89488015
"2024-04-01","16875",社区店,19369.6116,18961.7760,24207.4680,21584.62200000,0.89738016
"2024-04-01","16876",社区店,31084.5230,41210.9218,54147.4074,47679.16460000,0.65195192
"2024-04-01","16877",社区店,29621.7000,34696.8600,48663.9600,41680.41000000,0.71068638
"2024-04-01","16879",社区店,22457.7500,40299.4474,46308.5814,43304.01440000,0.51860665
"2024-04-01","16880",社区店,37674.4230,36669.1560,42692.6318,39680.89390000,0.94943483
"2024-04-01","16881",社区店,24845.6553,25846.3710,22307.0610,24076.71600000,1.03193705
"2024-04-01","16883",院外店,88152.1160,522860.7964,546206.5804,534533.68840000,0.16491405
"2024-04-01","16884",院外店,35180.5890,42812.6250,47925.6360,45369.13050000,0.77543009
"2024-04-01","16885",社区店,51942.1568,36866.1540,27949.4952,32407.82460000,1.60276591
"2024-04-01","16887",社区店,35654.5047,51108.1812,109189.9365,80149.05885000,0.44485244
"2024-04-01","16890",社区店,18051.4762,47569.5022,60121.3802,53845.44120000,0.33524613
"2024-04-01","16892",院外店,7000.6560,6073.7400,9787.8040,7930.77200000,0.88272062
"2024-04-01","16893",社区店,127909.1020,64044.1580,71861.3920,67952.77500000,1.88232345
"2024-04-01","16894",社区店,9396.2736,29786.4736,37472.6000,33629.53680000,0.27940538
"2024-04-01","16895",社区店,8118.7952,10438.0000,11281.8458,10859.92290000,0.74759234
"2024-04-01","16896",社区店,14460.0000,18597.2000,27439.2000,23018.20000000,0.62819855
"2024-04-01","16898",社区店,47248.2020,49259.9840,47129.7820,48194.88300000,0.98035723
"2024-04-01","16899",社区店,57256.2000,31133.5800,51900.6000,41517.09000000,1.37909954
"2024-04-01","16900",社区店,24631.2144,27147.4224,30469.1080,28808.26520000,0.85500512
"2024-04-01","16901",社区店,72100.0340,79480.4400,92199.1060,85839.77300000,0.83993737
"2024-04-01","16902",社区店,35683.5120,163815.4000,169286.3740,166550.88700000,0.21424990
"2024-04-01","16903",社区店,22610.2401,24414.8169,68031.4581,46223.13750000,0.48915416
"2024-04-01","16904",社区店,33981.9918,64626.7506,63261.0788,63943.91470000,0.53143433
"2024-04-01","16906",社区店,15089.0120,45092.2160,51223.4240,48157.82000000,0.31332423
"2024-04-01","16907",社区店,38307.8990,33255.9626,41076.7574,37166.36000000,1.03071430
"2024-04-01","16908",社区店,55412.3640,35479.6100,43441.2460,39460.42800000,1.40425146
"2024-04-01","16910",社区店,34385.8866,80265.5636,86882.6850,83574.12430000,0.41144178
"2024-04-01","16911",社区店,26468.3400,59365.1310,58918.7910,59141.96100000,0.44753910
"2024-04-01","16913",社区店,44873.1990,35267.4000,55504.4910,45385.94550000,0.98870252
"2024-04-01","16914",社区店,30270.0320,35681.8680,42206.9360,38944.40200000,0.77726272
"2024-04-01","16917",社区店,19423.2340,49888.6600,79866.8960,64877.77800000,0.29938192
"2024-04-01","16918",社区店,14472.2120,25609.3680,41070.9620,33340.16500000,0.43407739
"2024-04-01","16919",社区店,18605.8880,36147.7960,35409.5380,35778.66700000,0.52002742
"2024-04-01","16920",社区店,55318.7403,13506.1254,13719.5751,13612.85025000,4.06371474
"2024-04-01","16921",社区店,16477.1220,14218.0840,20593.3620,17405.72300000,0.94664967
"2024-04-01","16922",社区店,51166.3650,55997.8200,58987.6200,57492.72000000,0.88996250
"2024-04-01","16924",社区店,44554.4666,41951.6554,48822.2868,45386.97110000,0.98165763
"2024-04-01","16928",社区店,9306.1184,14326.0000,16728.0716,15527.03580000,0.59934932
"2024-04-01","16930",社区店,132740.0000,160384.0000,169502.0000,164943.00000000,0.80476285
"2024-04-01","16933",院外店,39685.9224,28174.5360,121639.4136,74906.97480000,0.52980276
"2024-04-01","170559",社区店,16807.5334,11888.5020,68098.4688,39993.48540000,0.42025678
"2024-04-01","175268",院外店,6470.4800,13629.0000,31126.5200,22377.76000000,0.28914779
"2024-04-01","176166",院外店,13144.9414,37534.3580,45308.3502,41421.35410000,0.31734697
"2024-04-01","177278",院外店,13194.0000,17838.0000,18684.8000,18261.40000000,0.72250758
"2024-04-01","178668",社区店,9133.1230,14150.9790,16468.1540,15309.56650000,0.59656313
"2024-04-01","179249",社区店,12430.2074,16112.3840,18755.4326,17433.90830000,0.71299029
"2024-04-01","181624",社区店,9182.8000,33649.7700,39360.4700,36505.12000000,0.25154827
